station_id,station_name,date,avg_wind_speed,peak_gust_time,precipitation,avg_temp,max_temp,min_temp,direction_fastest_2min_wind,direction_fastest_5sec_wind,fastest_2min_wind_speed,fastest_5sec_wind_speed,fog,heavy_fog,thunder,hail,smoke_or_haze
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-08,2.01,,0.0,52,60.0,44.0,80,30,8.1,10.1,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-09,3.8,,0.0,51,55.0,44.0,80,60,10.1,12.1,1,0,0,0,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-10,3.58,,0.02,50,58.0,46.0,290,290,14.1,17.0,1,0,0,0,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-11,6.49,,0.0,50,56.0,44.0,280,280,17.0,19.9,1,1,0,0,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-12,7.61,,0.0,55,62.0,47.0,40,40,21.9,23.0,1,0,0,0,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-13,2.91,,0.0,52,61.0,44.0,70,70,13.0,14.1,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-14,9.4,,0.01,54,62.0,47.0,180,180,28.0,40.0,1,0,0,0,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-15,4.92,,0.0,56,62.0,52.0,130,110,10.1,12.1,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-16,9.17,,0.58,57,61.0,52.0,170,180,23.9,29.1,1,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-17,4.92,,0.02,54,60.0,50.0,280,260,12.1,13.0,1,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-18,2.46,,0.0,53,59.0,47.0,290,290,8.1,8.9,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-19,3.36,,0.0,55,60.0,50.0,140,120,12.1,14.1,0,0,0,0,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-20,2.24,,0.0,52,55.0,47.0,130,130,12.1,14.1,1,1,0,0,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-21,4.7,,0.09,53,58.0,47.0,340,340,13.0,17.0,1,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-22,3.8,,0.0,52,56.0,44.0,300,290,12.1,13.0,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-23,2.91,,0.02,53,56.0,48.0,10,10,15.0,17.0,1,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-24,10.51,,0.42,54,60.0,50.0,280,280,38.0,48.1,1,0,0,0,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-25,10.74,,0.0,53,59.0,47.0,280,280,25.9,32.0,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-26,10.74,,0.0,53,59.0,45.0,280,290,25.1,29.1,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-27,14.09,,0.0,53,59.0,47.0,340,350,25.1,33.1,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-28,10.51,,0.0,54,58.0,44.0,360,360,25.9,33.1,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-29,4.7,,0.0,49,60.0,41.0,280,280,14.1,16.1,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-30,12.3,,0.0,51,59.0,45.0,270,260,30.0,36.0,0,0,0,0,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2018-12-31,21.03,,0.0,51,55.0,44.0,350,350,36.9,42.9,0,0,0,0,0
